record_id	record_role	source_release	assembly	original_gene_id	original_gene_name	original_transcript_id	selection_rule	sequence_length	chromosome	strand	tss	region_start	region_end	sequence_sha256	file_sha256	path	license_note	split	status
at0494	target	GENCODE v49	GRCh38	ENSG00000100142.17	POLR2F	ENST00000442738.7	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	37953699	37951699	37954199	cf2a1b25367e26f9b454ba4b063b0069a0ac6f26ffb703c4c193bcce7c85d868	6a7986e4c67f8e2a561127853c0247c448893004090059d3a3eabb7b21c9b422	reproduce/bioinformatics/application_inputs/targets/at0494.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0495	target	GENCODE v49	GRCh38	ENSG00000100146.21	SOX10	ENST00000396884.8	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	37984555	37984055	37986555	90009d33f975209c84034b4ff1079edab4ed18b6e1b0a60032a17e4a4e879d3b	1f8b7edc45c8e5c177055721c0c17d966c13d1afc63c196a9b9637abdd85ed06	reproduce/bioinformatics/application_inputs/targets/at0495.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0496	target	GENCODE v49	GRCh38	ENSG00000100151.17	PICK1	ENST00000356976.8	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	38057404	38055404	38057904	691d8a6552906c4bf804efed3f013997794e6400e15b6810283b727af35e3ade	d8af304878931f12fad1e1891a6425cf46c47a421bc218bd9d3b6d0a99ab898d	reproduce/bioinformatics/application_inputs/targets/at0496.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0497	target	GENCODE v49	GRCh38	ENSG00000100156.13	SLC16A8	ENST00000681075.2	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	38084184	38083684	38086184	a1c2cadb4921df5dbe0687813a8928d9c1f95cf1b0adb598b1c5c66febee0180	174aeb9473feb44c4effc439a0f2b57de16588350238cd605f354acdb928b62c	reproduce/bioinformatics/application_inputs/targets/at0497.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0498	target	GENCODE v49	GRCh38	ENSG00000128298.19	BAIAP2L2	ENST00000381669.8	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	38110684	38110184	38112684	96dc3d7edaa239a2598b251d6f1a7bf0ee5de4dbba8053efc7f255bbcd6b555c	9876d2a744d6154ba2757a31e4bbe99ff52e5e6d265a4b50246bb2382a2127cc	reproduce/bioinformatics/application_inputs/targets/at0498.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0499	target	GENCODE v49	GRCh38	ENSG00000184381.21	PLA2G6	ENST00000332509.8	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	38181830	38181330	38183830	53919d2a74c9a01b3b7e3fbb46f5d95b30bfcb199e31ca8f873cb6ebfd3ae0fa	3e1dcc81d2fd9b6e0ebe94903222eed1841164a83f6ff65e56a1ef4563731be8	reproduce/bioinformatics/application_inputs/targets/at0499.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0500	target	GENCODE v49	GRCh38	ENSG00000185022.14	MAFF	ENST00000338483.7	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	38201994	38199994	38202494	cc30ffc49db23ed8410c8e884d7d222ac9bdab3174cac15bca419ee9f202c085	e7a9d5877fe03f621947f66ad88e3f3d6665870dc0e146fa6200ed43e2ec38bf	reproduce/bioinformatics/application_inputs/targets/at0500.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0501	target	GENCODE v49	GRCh38	ENSG00000198792.14	TMEM184B	ENST00000361906.8	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	38273010	38272510	38275010	bdbab7fcb99e54e5215a60faaed6be06ef5d0b5ba79cfa9f288d8b4b05be2bfe	979cf57c66478bc2634b105a37b0f3cc5fe5af9883495d08c56662e72f36db66	reproduce/bioinformatics/application_inputs/targets/at0501.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0502	target	GENCODE v49	GRCh38	ENSG00000213923.14	CSNK1E	ENST00000396832.6	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	38317433	38316933	38319433	a22fa1717152965435d58567dbfc0f07eda1e505f718320e1f46b7a37becf361	2d6d27523a833e20dbb64232d4f8c74f2891fa062d960c16244556409a7eaed0	reproduce/bioinformatics/application_inputs/targets/at0502.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0503	target	GENCODE v49	GRCh38	ENSG00000283900.1	TPTEP2-CSNK1E	ENST00000400206.7	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	38398522	38398022	38400522	f4f053c71775bed798d0551d6c9c555d5aa40e147dcfee5c994a02b8c57c092f	64df505897de07430a737e9aa0789b7c3702b27812c0133ed6aebe40e4f70eab	reproduce/bioinformatics/application_inputs/targets/at0503.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0504	target	GENCODE v49	GRCh38	ENSG00000168135.5	KCNJ4	ENST00000303592.3	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	38455199	38454699	38457199	b3bc343c4d38eff323c651649a4f021eeaa19cbea4daed7cc830a41b5f3ea5cc	355489e1a0a1be328e1ae91bf4a598bab2627e0069602dd4e7ca0962179e4b2d	reproduce/bioinformatics/application_inputs/targets/at0504.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0505	target	GENCODE v49	GRCh38	ENSG00000100196.12	KDELR3	ENST00000216014.9	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	38468096	38466096	38468596	767fa39370010b4b2b6b693f06695ed7ab879e13afee8a18bcb2481c525c83f1	026c686b679ef32f97b3a418cf4d8d8cacc3c3e40d9596d8c587d3791689cc76	reproduce/bioinformatics/application_inputs/targets/at0505.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0506	target	GENCODE v49	GRCh38	ENSG00000100201.23	DDX17	ENST00000403230.3	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	38506311	38505811	38508311	5e80bbf3f247fe48797c4bdb8cd651287638811d9d0cf26cff4562f8458e9035	e084a8e8db7e421928a17c92850a8a2320fe905b44423c365940bd4e68aad370	reproduce/bioinformatics/application_inputs/targets/at0506.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0507	target	GENCODE v49	GRCh38	ENSG00000100206.12	DMC1	ENST00000216024.7	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	38570183	38569683	38572183	59c3c4ec9604e15bc8797aa9695b0e0cbc4dcf01fda9319b9d0137239188f970	477f82713a3098bcc2917534152fb883e71a2bf2b5ff0d53e61c9f6c56d050b6	reproduce/bioinformatics/application_inputs/targets/at0507.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0508	target	GENCODE v49	GRCh38	ENSG00000184949.18	FAM227A	ENST00000535113.7	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	38656392	38655892	38658392	450419ba0f555edcdcd2a551552771faafcd97194a5a3cd70f9ca183ed105dbe	705d7011c4846900c0f0830d2584cd5636a3043356e9009f7c9422c9c46706cb	reproduce/bioinformatics/application_inputs/targets/at0508.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0509	target	GENCODE v49	GRCh38	ENSG00000100211.13	CBY1	ENST00000216029.8	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	38656638	38654638	38657138	e9cea13919be10d4ade1962633378fc88c50b323d6a442b3fea046fa90cf497e	b158ec9ffbb1cb64879f318aed2f8de3e8ed4501e163d43939bd7e2cc0798624	reproduce/bioinformatics/application_inputs/targets/at0509.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0510	target	GENCODE v49	GRCh38	ENSG00000100216.7	TOMM22	ENST00000216034.6	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	38681957	38679957	38682457	12eaeb39191b8733feb162b54501cacf4917ccaad15ff4e905914ba9092f807e	1f38558ed41d7a492b626cad0e71eb609147689b405372676e3deb92292fdd5d	reproduce/bioinformatics/application_inputs/targets/at0510.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0511	target	GENCODE v49	GRCh38	ENSG00000100221.12	JOSD1	ENST00000683374.1	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	38700943	38700443	38702943	5478f0db63a09a8195647ab0f9533ec40a267714f2bd604dce863774148d0627	f92efea110ce453618eef424dc900713e66e24dbf08d68f42e186c06d4c3ed9a	reproduce/bioinformatics/application_inputs/targets/at0511.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0512	target	GENCODE v49	GRCh38	ENSG00000100226.17	GTPBP1	ENST00000216044.10	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	38705944	38703944	38706444	7248108b5790037b97a4a3279b01c6fdc4a2891a1c3a111a5f992b6d188ae22a	79d72e4796d081fcdf86c06f91e513ddf0b564680ac38dca6304d58ef58ef98a	reproduce/bioinformatics/application_inputs/targets/at0512.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0513	target	GENCODE v49	GRCh38	ENSG00000100242.17	SUN2	ENST00000689035.1	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	38755998	38755498	38757998	3546a17da406b9366d49de0132d4aa8cc19cf67b09adbba99e7653943c2b13d9	f5c8c456ff9357febf721e6fc4b7a9af0cf821950e7f96223be491afbfdc48a1	reproduce/bioinformatics/application_inputs/targets/at0513.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
